0.75	0.25	0.0	0.9721875
0.7202380952380952	0.25595238095238093	0.023809523809523808	0.8975000000000002
0.6904761904761905	0.2619047619047619	0.047619047619047616	0.7103124999999999
0.6607142857142857	0.26785714285714285	0.07142857142857142	0.1809375
0.6309523809523809	0.27380952380952384	0.09523809523809523	-0.5309375
0.6011904761904762	0.27976190476190477	0.11904761904761904	-0.8256249999999998
0.5714285714285714	0.2857142857142857	0.14285714285714285	-0.910625
0.5416666666666666	0.2916666666666667	0.16666666666666666	-0.9578125000000001
0.5119047619047619	0.2976190476190476	0.19047619047619047	-0.9662499999999999
0.48214285714285715	0.30357142857142855	0.21428571428571427	-0.9762500000000002
0.4523809523809524	0.30952380952380953	0.23809523809523808	-0.975625
0.4226190476190476	0.31547619047619047	0.2619047619047619	-0.9856250000000001
0.39285714285714285	0.32142857142857145	0.2857142857142857	-0.9853124999999998
0.3630952380952381	0.3273809523809524	0.30952380952380953	-0.9871875
0.3333333333333333	0.3333333333333333	0.3333333333333333	-0.9868750000000001
